ensembl_gene_id	hgnc_symbol	band	chromosome_name	start_position	end_position	gene_biotype	strand
ENSG00000106268	NUDT1	p22.3	7	2281857	2290781	protein_coding	1
ENSG00000166483	WEE1	p15.4	11	9595228	9615004	protein_coding	1
ENSG00000095627	TDRD1	q25.3	10	115939029	115992063	protein_coding	1
ENSG00000050030	KIAA2022	q13.3	X	73952684	74145282	protein_coding	-1
ENSG00000110583	NAA40	q13.1	11	63706431	63724800	protein_coding	1
ENSG00000263074	ARSG	q24.2	HG747_PATCH	66255298	66418847	protein_coding	1
ENSG00000166169	POLL	q24.32	10	103338639	103348027	protein_coding	-1
ENSG00000145850	TIMD4	q33.3	5	156346293	156390266	protein_coding	-1
ENSG00000166863	TAC3	q13.3	12	57403784	57422667	protein_coding	-1
ENSG00000141642	ELAC1	q21.2	18	48494361	48514491	protein_coding	1
ENSG00000151948	GLT1D1	q24.33	12	129337972	129469509	protein_coding	1
ENSG00000229353	TNXB	p21.33	HSCHR6_MHC_QBL	31966588	32011521	protein_coding	-1
ENSG00000226384	GTF2H4	p21.33	HSCHR6_MHC_DBB	30866676	30872598	protein_coding	1
ENSG00000163630	SYNPR	p14.2	3	63213991	63602597	protein_coding	1
ENSG00000170037	CNTROB	p13.1	17	7835419	7853236	protein_coding	1
ENSG00000236011	GPANK1	p21.33	HSCHR6_MHC_COX	31616421	31621476	protein_coding	-1
ENSG00000122025	FLT3	q12.2	13	28577411	28674729	protein_coding	-1
ENSG00000108469	RECQL5	q25.1	17	73622925	73663269	protein_coding	-1
ENSG00000196290	NIF3L1	q33.1	2	201754050	201768655	protein_coding	1
ENSG00000047648	ARHGAP6	p22.2	X	11136239	11683821	protein_coding	-1
ENSG00000184677	ZBTB40	p36.12	1	22778344	22857650	protein_coding	1
ENSG00000187037	GPR141	p14.1	7	37723399	37873390	protein_coding	1
ENSG00000169184	MN1	q12.1	22	28144265	28197486	protein_coding	-1
ENSG00000151962	RBM46	q32.1	4	155702365	155749965	protein_coding	1
ENSG00000144036	EXOC6B	p13.2	2	72403113	73053170	protein_coding	-1
ENSG00000105329	TGFB1	q13.2	19	41807492	41859816	protein_coding	-1
ENSG00000079246	XRCC5	q35	2	216972187	217071026	protein_coding	1
ENSG00000221983	UBA52	p13.11	19	18682540	18688360	protein_coding	1
ENSG00000103202	NME4	p13.3	16	446725	460367	protein_coding	1
ENSG00000142945	KIF2C	p34.1	1	45205490	45233439	protein_coding	1
ENSG00000103966	EHD4	q15.1	15	42190950	42264776	protein_coding	-1
ENSG00000086289	EPDR1	p14.1	7	37723446	37991543	protein_coding	1
ENSG00000109686	SH3D19	q31.3	4	152023903	152246784	protein_coding	-1
ENSG00000163660	CCNL1	q25.31	3	156864297	156878549	protein_coding	-1
ENSG00000108175	ZMIZ1	q22.3	10	80828792	81076276	protein_coding	1
ENSG00000180957	PITPNB	q12.1	22	28247657	28316122	protein_coding	-1
ENSG00000135469	COQ10A	q13.3	12	56660642	56664750	protein_coding	1
ENSG00000095370	SH2D3C	q34.11	9	130500596	130541020	protein_coding	-1
ENSG00000215048	HLA-DPB1	p21.32	HSCHR6_MHC_QBL	32972757	32984034	protein_coding	1
ENSG00000167258	CDK12	q12	17	37617764	37721160	protein_coding	1
ENSG00000131269	ABCB7	q13.3	X	74273115	74376567	protein_coding	-1
ENSG00000113249	HAVCR1	q33.3	5	156456424	156486130	protein_coding	-1
ENSG00000263031	GIN1	q21.1	HG1063_PATCH	102421704	102455855	protein_coding	-1
ENSG00000101199	ARFGAP1	q13.33	20	61904137	61921142	protein_coding	1
ENSG00000170430	MGMT	q26.3	10	131265448	131566271	protein_coding	1
ENSG00000242110	AMACR	p13.2	5	33986283	34008220	protein_coding	-1
ENSG00000170289	CNGB3	q21.3	8	87566205	87755903	protein_coding	-1
ENSG00000204882	GPR20	q24.3	8	142366600	142377367	protein_coding	-1
ENSG00000102001	CACNA1F	p11.23	X	49061523	49089833	protein_coding	-1
ENSG00000185149	NPY2R	q32.1	4	156129781	156138230	protein_coding	1
ENSG00000142039	CCDC97	q13.2	19	41816094	41830788	protein_coding	1
ENSG00000086288	NME8	p14.1	7	37888199	37940003	protein_coding	1
ENSG00000183439	TRIM61	q32.3	4	165875598	165898820	protein_coding	-1
ENSG00000141294	LRRC46	q21.32	17	45908993	45915079	protein_coding	1
ENSG00000153147	SMARCA5	q31.21	4	144434616	144478639	protein_coding	1
ENSG00000197442	MAP3K5	q23.3	6	136878185	137113656	protein_coding	-1
ENSG00000184489	PTP4A3	q24.3	8	142402093	142441620	protein_coding	1
ENSG00000137766	UNC13C	q21.3	15	54305101	54920806	protein_coding	1
ENSG00000250486	FAM218A	q32.3	4	165878100	165880273	protein_coding	1
ENSG00000177688	SUMO4	q25.1	6	149721495	149722177	protein_coding	1
ENSG00000197363	ZNF517	q24.3	8	146024261	146036554	protein_coding	1
ENSG00000023902	PLEKHO1	q21.2	1	150121373	150136916	protein_coding	1
ENSG00000185551	NR2F2	q26.2	15	96869167	96883492	protein_coding	1
ENSG00000133789	SWAP70	p15.4	11	9685624	9774538	protein_coding	1
ENSG00000176979	TRIM60	q32.3	4	165953105	165962896	protein_coding	1
ENSG00000167634	NLRP7	q13.42	19	55434877	55477680	protein_coding	-1
ENSG00000113525	IL5	q31.1	5	131877136	131892530	protein_coding	-1
ENSG00000184545	DUSP8	p15.5	11	1575274	1593150	protein_coding	-1
ENSG00000110675	ELMOD1	q22.3	11	107461817	107537505	protein_coding	1
ENSG00000141646	SMAD4	q21.2	18	48494410	48611415	protein_coding	1
ENSG00000175376	EIF1AD	q13.1	11	65764016	65769647	protein_coding	-1
ENSG00000164211	STARD4	q22.1	5	110831731	110848288	protein_coding	-1
ENSG00000266157	FOXD4L3	q21.11	HG962_PATCH	70917783	70920000	protein_coding	1
ENSG00000006016	CRLF1	p13.11	19	18683030	18718551	protein_coding	-1
ENSG00000124469	CEACAM8	q13.2	19	43084393	43099207	protein_coding	-1
ENSG00000164114	MAP9	q32.1	4	156263810	156298122	protein_coding	-1
ENSG00000170088	TMEM192	q32.3	4	165995574	166129701	protein_coding	-1
ENSG00000159147	DONSON	q22.11	21	34931848	34961014	protein_coding	-1
ENSG00000138435	CHRNA1	q31.1	2	175612320	175629200	protein_coding	-1
ENSG00000074603	DPP8	q22.31	15	65734801	65810042	protein_coding	-1
ENSG00000176340	COX8A	q13.1	11	63742079	63744015	protein_coding	1
ENSG00000178199	ZC3H12D	q25.1	6	149768794	149806197	protein_coding	-1
ENSG00000154743	TSEN2	p25.2	3	12525931	12581122	protein_coding	1
ENSG00000115042	FAHD2A	q11.1	2	96068469	96082364	protein_coding	1
ENSG00000198663	C6orf89	p21.2	6	36839646	36896740	protein_coding	1
ENSG00000169618	PROKR1	p13.3	2	68870721	68882708	protein_coding	1
ENSG00000021461	CYP3A43	q22.1	7	99425636	99463718	protein_coding	1
ENSG00000076604	TRAF4	q11.2	17	27071002	27077974	protein_coding	1
ENSG00000185594	SPATA8	q26.2	15	97326619	97328845	protein_coding	1
ENSG00000074706	IPCEF1	q25.2	6	154475631	154677926	protein_coding	-1
ENSG00000081052	COL4A4	q36.3	2	227867427	228028829	protein_coding	-1
ENSG00000242612	DECR2	p13.3	16	451826	462487	protein_coding	1
ENSG00000205869	KRTAP5-1	p15.5	11	1605572	1606513	protein_coding	-1
ENSG00000125363	AMELX	p22.2	X	11311533	11318881	protein_coding	1
ENSG00000164256	PRDM9	p14.2	5	23507264	23528706	protein_coding	1
ENSG00000205867	KRTAP5-2	p15.5	11	1618409	1619524	protein_coding	-1
ENSG00000164074	C4orf29	q28.2	4	128886461	128960866	protein_coding	1
ENSG00000221826	PSG3	q13.2	19	43225790	43244721	protein_coding	-1
ENSG00000175395	ZNF25	p11.1	10	38238500	38265561	protein_coding	-1
ENSG00000146966	DENND2A	q34	7	140218220	140373793	protein_coding	-1
ENSG00000259040	BLOC1S5-TXNDC5	p24.3	6	7881755	8064597	protein_coding	-1
ENSG00000152520	PAN3	q12.2	13	28712643	28869475	protein_coding	1
ENSG00000224143	EHMT2	p21.33	HSCHR6_MHC_SSTO	31839421	31849264	protein_coding	-1
ENSG00000006015	C19orf60	p13.11	19	18699495	18703146	protein_coding	1
ENSG00000138795	LEF1	q25	4	108968701	109090112	protein_coding	-1
ENSG00000244045	TMEM199	q11.2	17	26684604	26708716	protein_coding	1
ENSG00000251209	LINC00923	q26.2	15	98285448	98417780	protein_coding	-1
ENSG00000096401	CDC5L	p21.1	6	44355262	44418163	protein_coding	1
ENSG00000168038	ULK4	p22.1	3	41288090	42003922	protein_coding	-1
ENSG00000142046	TMEM91	q13.2	19	41856816	41889988	protein_coding	1
ENSG00000140450	ARRDC4	q26.2	15	98462784	98517068	protein_coding	1
ENSG00000120088	CRHR1	q21.31	17	43699267	43913194	protein_coding	1
ENSG00000070886	EPHA8	p36.12	1	22890057	22930087	protein_coding	1
ENSG00000266607	PGM5	q21.11	HG962_PATCH	70943224	71114201	protein_coding	1
ENSG00000134115	CNTN6	p26.3	3	1134260	1445901	protein_coding	1
ENSG00000231500	RPS18	p21.32	6	33239787	33244287	protein_coding	1
ENSG00000167770	OTUB1	q13.1	11	63753325	63769283	protein_coding	1
ENSG00000100154	TTC28	q12.1	22	28374004	29075853	protein_coding	-1
ENSG00000175334	BANF1	q13.1	11	65769550	65771620	protein_coding	1
ENSG00000240118	PSMB9	p21.32	HSCHR6_MHC_DBB	32789894	32825298	protein_coding	1
ENSG00000112419	PHACTR2	q24.2	6	143857982	144152322	protein_coding	1
ENSG00000109466	KLHL2	q32.3	4	166128770	166244308	protein_coding	1
ENSG00000213658	LAT	p11.2	16	28996147	29002104	protein_coding	1
ENSG00000171357	LURAP1	p34.1	1	46669006	46686933	protein_coding	1
ENSG00000144152	FBLN7	q13	2	112895962	112945791	protein_coding	1
ENSG00000188428	BLOC1S5	p24.3	6	8013800	8064647	protein_coding	-1
ENSG00000188626	GOLGA8M	q13.1	15	28947100	28983530	protein_coding	-1
ENSG00000137876	RSL24D1	q21.3	15	55473004	55489265	protein_coding	-1
ENSG00000116030	SUMO1	q33.1	2	203070903	203103331	protein_coding	-1
ENSG00000179104	TMTC2	q21.31	12	83080659	83528649	protein_coding	1
ENSG00000133812	SBF2	p15.4	11	9800214	10315754	protein_coding	-1
ENSG00000108826	MRPL27	q21.33	17	48445218	48450575	protein_coding	-1
ENSG00000185087	FAM169B	q26.3	15	98980391	99057611	protein_coding	-1
ENSG00000164167	LSM6	q31.22	4	147096837	147121152	protein_coding	1
ENSG00000119778	ATAD2B	p23.3	2	23971534	24149984	protein_coding	-1
ENSG00000105696	TMEM59L	p13.11	19	18718240	18731849	protein_coding	1
ENSG00000188089	PLA2G4E	q15.1	15	42273780	42343388	protein_coding	-1
ENSG00000231479	SLC44A4	p21.33	HSCHR6_MHC_COX	31818512	31834373	protein_coding	-1
ENSG00000173838	MARCH10	q23.2	17	60778675	60885705	protein_coding	-1
ENSG00000108001	EBF3	q26.3	10	131633547	131762105	protein_coding	-1
ENSG00000163219	ARHGAP25	p13.3	2	68906733	69053965	protein_coding	1
ENSG00000133895	MEN1	q13.1	11	64570982	64578766	protein_coding	-1
ENSG00000005302	MSL3	p22.2	X	11776278	11793870	protein_coding	1
ENSG00000175315	CST6	q13.1	11	65779312	65780976	protein_coding	1
ENSG00000135077	HAVCR2	q33.3	5	156512843	156569880	protein_coding	-1
ENSG00000138160	KIF11	q23.33	10	94353043	94415150	protein_coding	1
ENSG00000085999	RAD54L	p34.1	1	46713360	46744145	protein_coding	1
ENSG00000002726	AOC1	q36.1	7	150521715	150558592	protein_coding	1
ENSG00000070031	SCT	p15.5	11	626431	627143	protein_coding	-1
ENSG00000100739	BDKRB1	q32.2	14	96722161	96735304	protein_coding	1
ENSG00000153822	KCNJ16	q24.3	17	68049570	68131749	protein_coding	1
ENSG00000175294	CATSPER1	q13.1	11	65784223	65793988	protein_coding	-1
ENSG00000196224	KRTAP5-3	p15.5	11	1628795	1629693	protein_coding	-1
ENSG00000140443	IGF1R	q26.3	15	99192200	99507759	protein_coding	1
ENSG00000170290	SLN	q22.3	11	107578104	107590419	protein_coding	-1
ENSG00000069696	DRD4	p15.5	11	637293	640706	protein_coding	1
ENSG00000164902	PHAX	q23.2	5	125935960	125962944	protein_coding	1
ENSG00000115590	IL1R2	q11.2	2	102608306	102645006	protein_coding	1
ENSG00000163492	CCDC141	q31.2	2	179694484	179914813	protein_coding	-1
ENSG00000124467	PSG8	q13.2	19	43256838	43359843	protein_coding	-1
ENSG00000183323	CCDC125	q13.2	5	68576002	68628636	protein_coding	-1
ENSG00000241598	KRTAP5-4	p15.5	11	1642188	1643368	protein_coding	-1
ENSG00000185940	KRTAP5-5	p15.5	11	1651033	1652160	protein_coding	1
ENSG00000107651	SEC23IP	q26.11	10	121652223	121702014	protein_coding	1
ENSG00000131013	PPIL4	q25.1	6	149825869	149867174	protein_coding	-1
ENSG00000066739	ATG2B	q32.2	14	96747595	96830207	protein_coding	-1
ENSG00000260950	C17orf97	p13.3	HG990_PATCH	260118	264367	protein_coding	1
ENSG00000205864	KRTAP5-6	p15.5	11	1718425	1718985	protein_coding	1
ENSG00000129277	CCL4	q12	17	34430983	34433014	protein_coding	1
ENSG00000034053	APBA2	q13.1	15	29129629	29410518	protein_coding	1
ENSG00000144015	TRIM43	q11.1	2	96257766	96265526	protein_coding	1
ENSG00000244242	IFITM10	p15.5	11	1753640	1771821	protein_coding	-1
ENSG00000189180	ZNF33A	p11.1	10	38299578	38354016	protein_coding	1
ENSG00000168286	THAP11	q22.1	16	67876213	67878097	protein_coding	1
ENSG00000261321	FAM101B	p13.3	HG990_PATCH	289769	295730	protein_coding	-1
ENSG00000112242	E2F3	p22.3	6	20402398	20493941	protein_coding	1
ENSG00000163006	CCDC138	q12.3	2	109403213	109501933	protein_coding	1
ENSG00000261660	PARP10	q24.3	HG104_HG975_PATCH	145059323	145094942	protein_coding	-1
ENSG00000159337	PLA2G4D	q15.1	15	42359207	42386752	protein_coding	-1
ENSG00000147789	ZNF7	q24.3	8	146052849	146072894	protein_coding	1
ENSG00000175229	GAL3ST3	q13.1	11	65809423	65816651	protein_coding	-1
ENSG00000090565	RAB11FIP3	p13.3	16	475619	573011	protein_coding	1
ENSG00000262234	PPIP5K2	q21.1	HG1063_PATCH	102455853	102538940	protein_coding	1
ENSG00000108010	GLRX3	q26.3	10	131934663	131982785	protein_coding	1
ENSG00000136807	CDK9	q34.11	9	130547958	130553066	protein_coding	1
ENSG00000110660	SLC35F2	q22.3	11	107661717	107799019	protein_coding	-1
ENSG00000069974	RAB27A	q21.3	15	55495164	55611311	protein_coding	-1
ENSG00000205758	CRYZL1	q22.11	21	34961647	35016232	protein_coding	-1
ENSG00000235863	B3GALT4	p21.32	6	33244917	33252609	protein_coding	1
ENSG00000159840	ZYX	q34	7	143078173	143088204	protein_coding	1
ENSG00000102898	NUTF2	q22.1	16	67880635	67906470	protein_coding	1
ENSG00000113615	SEC24A	q31.1	5	133984479	134063513	protein_coding	1
ENSG00000107186	MPDZ	p23	9	13105703	13279589	protein_coding	-1
ENSG00000169031	COL4A3	q36.3	2	228029281	228179508	protein_coding	1
ENSG00000113522	RAD50	q31.1	5	131891711	131980313	protein_coding	1
ENSG00000022556	NLRP2	q13.42	19	55464498	55512510	protein_coding	1
ENSG00000177030	DEAF1	p15.5	11	644233	706715	protein_coding	-1
ENSG00000102755	FLT1	q12.3	13	28874489	29069265	protein_coding	-1
ENSG00000155890	TRIM42	q23	3	140396881	140419992	protein_coding	1
ENSG00000250305	KIAA1456	p22	8	12803151	12889012	protein_coding	1
ENSG00000227057	WDR46	p21.32	6	33246885	33257304	protein_coding	-1
ENSG00000156564	LRFN2	p21.1	6	40359325	40555204	protein_coding	-1
ENSG00000154478	GPR26	q26.13	10	125425871	125454123	protein_coding	1
ENSG00000120519	SLC10A7	q31.22	4	147175127	147443123	protein_coding	-1
ENSG00000171532	NEUROD2	q12	17	37759789	37766030	protein_coding	-1
ENSG00000174501	ANKRD36C	q11.1	2	96514587	96657541	protein_coding	-1
ENSG00000087365	SF3B2	q13.1	11	65818200	65836779	protein_coding	1
ENSG00000176624	MEX3C	q21.2	18	48700920	48744674	protein_coding	-1
ENSG00000185009	AP3M1	q22.2	10	75881524	75910821	protein_coding	-1
ENSG00000124602	UNC5CL	p21.1	6	40994772	41006928	protein_coding	-1
ENSG00000224877	C17orf89	q25.3	17	79213039	79215081	protein_coding	1
ENSG00000167080	B4GALNT2	q21.32	17	47209822	47247351	protein_coding	1
ENSG00000164318	EGFLAM	p13.2	5	38258511	38465123	protein_coding	1
ENSG00000206506	HLA-G	p22.1	HSCHR6_MHC_QBL	29791932	29796106	protein_coding	1
ENSG00000167487	KLHL26	p13.11	19	18747775	18781309	protein_coding	1
ENSG00000164116	GUCY1A3	q32.1	4	156587863	156653501	protein_coding	1
ENSG00000137221	TJAP1	p21.1	6	43445261	43474294	protein_coding	1
ENSG00000121898	CPXM2	q26.13	10	125465723	125699783	protein_coding	-1
ENSG00000177108	ZDHHC22	q24.3	14	77597613	77609077	protein_coding	-1
ENSG00000117984	CTSD	p15.5	11	1773982	1785222	protein_coding	-1
ENSG00000132128	LRRC41	p34.1	1	46726868	46769280	protein_coding	-1
ENSG00000255552	LY6G6E	p21.33	6	31679548	31681842	protein_coding	-1
ENSG00000125447	GGA3	q25.1	17	73232694	73258444	protein_coding	-1
ENSG00000069943	PIGB	q21.3	15	55611158	55647846	protein_coding	1
ENSG00000154920	EME1	q21.33	17	48450581	48458844	protein_coding	1
ENSG00000114120	SLC25A36	q23	3	140660672	140698775	protein_coding	1
ENSG00000244355	LY6G6D	p21.33	6	31683133	31685581	protein_coding	1
ENSG00000235696	C2	p21.33	HSCHR6_MHC_SSTO	31879619	31905301	protein_coding	1
ENSG00000143401	ANP32E	q21.2	1	150190717	150208504	protein_coding	-1
ENSG00000173372	C1QA	p36.12	1	22962999	22966101	protein_coding	1
ENSG00000171094	ALK	p23.1	2	29415640	30144432	protein_coding	-1
ENSG00000188817	SNTN	p14.2	3	63638344	63664696	protein_coding	1
ENSG00000109066	TMEM104	q25.1	17	72772622	72835918	protein_coding	1
ENSG00000123374	CDK2	q13.2	12	56360553	56366568	protein_coding	1
ENSG00000153721	CNKSR3	q25.2	6	154708638	154831793	protein_coding	-1
ENSG00000163138	PACRGL	p15.31	4	20697905	20754530	protein_coding	1
ENSG00000198185	ZNF334	q13.12	20	45129701	45142198	protein_coding	-1
ENSG00000165553	NGB	q24.3	14	77731826	77737655	protein_coding	-1
ENSG00000159189	C1QC	p36.12	1	22970123	22974603	protein_coding	1
ENSG00000168907	PLA2G4F	q15.1	15	42433332	42448839	protein_coding	-1
ENSG00000142459	EVI5L	p13.2	19	7895119	7929862	protein_coding	1
ENSG00000248874	C5orf17	p14.2	5	23951457	24178372	protein_coding	1
ENSG00000135637	CCDC142	p13.1	2	74699113	74710535	protein_coding	-1
ENSG00000104059	FAM189A1	q13.1	15	29412457	29862927	protein_coding	-1
ENSG00000102076	OPN1LW	q28	X	153409698	153424507	protein_coding	1
ENSG00000231924	PSG1	q13.2	19	43370616	43383974	protein_coding	-1
ENSG00000248483	POU5F2	q15	5	93070508	93077343	protein_coding	-1
ENSG00000206331	PRRT1	p21.32	HSCHR6_MHC_QBL	32073755	32079766	protein_coding	-1
ENSG00000103326	CAPN15	p13.3	16	577717	604636	protein_coding	1
ENSG00000178922	HYI	p34.2	1	43916824	43919660	protein_coding	-1
ENSG00000257599	OVCH1-AS1	p11.22	12	29542227	29640421	protein_coding	1
ENSG00000092148	HECTD1	q12	14	31569318	31677010	protein_coding	-1
ENSG00000157637	SLC38A10	q25.3	17	79218800	79269347	protein_coding	-1
ENSG00000038358	EDC4	q22.1	16	67906926	67918406	protein_coding	1
ENSG00000173369	C1QB	p36.12	1	22979255	22988031	protein_coding	1
ENSG00000129566	TEP1	q11.2	14	20833826	20881588	protein_coding	-1
ENSG00000183571	PGPEP1L	q26.3	15	99511459	99551024	protein_coding	-1
ENSG00000164615	CAMLG	q31.1	5	134074191	134087847	protein_coding	1
ENSG00000138448	ITGAV	q32.1	2	187454792	187545628	protein_coding	1
ENSG00000233841	HLA-C	p21.33	HSCHR6_MHC_COX	31227577	31230958	protein_coding	-1
ENSG00000133315	MACROD1	q13.1	11	63766030	63933578	protein_coding	-1
ENSG00000261155	FGF3	q13.3	HG536_PATCH	69624992	69633792	protein_coding	-1
ENSG00000101203	COL20A1	q13.33	20	61924538	61966203	protein_coding	1
ENSG00000145491	ROPN1L	p15.2	5	10441636	10472141	protein_coding	1
ENSG00000179331	RAB39A	q22.3	11	107799229	107834208	protein_coding	1
ENSG00000138029	HADHB	p23.3	2	26466038	26513336	protein_coding	1
ENSG00000185261	KIAA0825	q15	5	93488671	93954309	protein_coding	-1
ENSG00000139197	PEX5	p13.31	12	7341281	7371170	protein_coding	1
ENSG00000176834	VSIG10	q24.23	12	118501398	118573831	protein_coding	-1
ENSG00000185115	NDNL2	q13.1	15	29560353	29562033	protein_coding	-1
ENSG00000131016	AKAP12	q25.1	6	151561134	151679692	protein_coding	1
ENSG00000176542	KIAA2018	q13.2	3	113367232	113415493	protein_coding	-1
ENSG00000216937	CCDC7	p11.22	10	32735068	32863492	protein_coding	1
ENSG00000075420	FNDC3B	q26.31	3	171757418	172119455	protein_coding	1
ENSG00000163531	NFASC	q32.1	1	204797779	204991950	protein_coding	1
ENSG00000144161	ZC3H8	q13	2	112969102	113012713	protein_coding	-1
ENSG00000173660	UQCRH	p34.1	1	46769303	46782448	protein_coding	1
ENSG00000111275	ALDH2	q24.12	12	112204691	112247782	protein_coding	1
ENSG00000122335	SERAC1	q25.3	6	158530536	158589312	protein_coding	-1
ENSG00000052802	MSMO1	q32.3	4	166248775	166264312	protein_coding	1
ENSG00000164741	DLC1	p22	8	12940870	13373167	protein_coding	-1
ENSG00000262446	GBA	q22	HSCHR1_2_CTG31	155219647	155229865	protein_coding	-1
ENSG00000109072	VTN	q11.2	17	26691290	26700110	protein_coding	-1
ENSG00000109072	SEBOX	q11.2	17	26691290	26700110	protein_coding	-1
ENSG00000182253	SYNM	q26.3	15	99638420	99675798	protein_coding	1
ENSG00000009830	POMT2	q24.3	14	77741299	77787227	protein_coding	-1
ENSG00000161992	C16orf11	p13.3	16	610422	615528	protein_coding	1
ENSG00000171045	TSNARE1	q24.3	8	143293441	143484601	protein_coding	-1
ENSG00000156535	CD109	q13	6	74405508	74538040	protein_coding	1
ENSG00000260916	CCPG1	q21.3	15	55632230	55700708	protein_coding	-1
ENSG00000090372	STRN4	q13.32	19	47222764	47250251	protein_coding	-1
ENSG00000055044	NOP58	q33.1	2	203130439	203168389	protein_coding	1
ENSG00000144619	CNTN4	p26.3	3	2140497	3099645	protein_coding	1
ENSG00000121579	NAA50	q13.2	3	113435307	113465147	protein_coding	-1
ENSG00000125779	PANK2	p13	20	3869486	3907605	protein_coding	1
ENSG00000265818	EEF1E1-BLOC1S5	p24.3	6	8015959	8102763	protein_coding	-1
ENSG00000189099	PRSS48	q31.3	4	152198323	152212605	protein_coding	1
ENSG00000133216	EPHB2	p36.12	1	23037332	23241818	protein_coding	1
ENSG00000186509	OR9Q1	q12.1	11	57791353	57949088	protein_coding	1
ENSG00000138709	LARP1B	q28.2	4	128982423	129144086	protein_coding	1
ENSG00000124802	EEF1E1	p24.3	6	8073593	8102811	protein_coding	-1
ENSG00000117481	NSUN4	p33	1	46805849	46830824	protein_coding	1
ENSG00000055118	KCNH2	q36.1	7	150642049	150675403	protein_coding	-1
ENSG00000169933	FRMPD4	p22.2	X	12156585	12742642	protein_coding	1
ENSG00000155974	GRIP1	q14.3	12	66741211	67197966	protein_coding	-1
ENSG00000088053	GP6	q13.42	19	55525073	55549632	protein_coding	-1
ENSG00000108599	AKAP10	p11.2	17	19807615	19881656	protein_coding	-1
ENSG00000123810	B9D2	q13.2	19	41860326	41870078	protein_coding	-1
ENSG00000085365	SCAMP1	q14.1	5	77656339	77776562	protein_coding	1
